Time: Sun, 07 Jun 2020 15:36:52 GMT
Connecting to host 192.168.53.100, port 5203
	Subflow 5:
		 ip src: 10.54.0.20 src port: 49855
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 4:
		 ip src: 10.53.0.20 src port: 45564
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 3:
		 ip src: 10.0.2.15 src port: 52042
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 2:
		 ip src: 192.168.54.10 src port: 59864
		 ip dst: 192.168.53.100 dst port: 5203
	Subflow 1:
		 ip src: 192.168.53.10 src port: 33426
		 ip dst: 192.168.53.100 dst port: 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  2]  52.03-53.03  sec   181 KBytes  1.48 Mbits/sec    1   57.2 KBytes       
[  1]  52.03-53.03  sec   117 KBytes   959 Kbits/sec    0   50.2 KBytes       
[  2]  53.03-54.03  sec   180 KBytes  1.47 Mbits/sec    0   65.5 KBytes       
[  1]  53.03-54.03  sec   123 KBytes  1.01 Mbits/sec    0   51.6 KBytes       
[  2]  54.03-55.03  sec   176 KBytes  1.44 Mbits/sec    0   68.3 KBytes       
[  1]  54.03-55.03  sec   130 KBytes  1.06 Mbits/sec    0   55.8 KBytes       
[  2]  55.03-56.03  sec   173 KBytes  1.42 Mbits/sec    0   68.3 KBytes       
[  1]  55.03-56.03  sec   130 KBytes  1.06 Mbits/sec    1   47.4 KBytes       
[  2]  56.03-57.03  sec   177 KBytes  1.45 Mbits/sec    0   68.3 KBytes       
[  1]  56.03-57.03  sec   137 KBytes  1.12 Mbits/sec    0   54.4 KBytes       
[  2]  57.03-58.03  sec   165 KBytes  1.35 Mbits/sec    0   72.5 KBytes       
[  1]  57.03-58.03  sec   131 KBytes  1.07 Mbits/sec    0   60.0 KBytes       
[  2]  58.03-59.03  sec   170 KBytes  1.39 Mbits/sec    2   57.2 KBytes       
[  1]  58.03-59.03  sec   149 KBytes  1.22 Mbits/sec    0   60.0 KBytes       
