Time: Sun, 07 Jun 2020 16:05:09 GMT
Connecting to host 192.168.53.100, port 5201
	Subflow 3:
		 ip src: 10.0.2.15 src port: 49100
		 ip dst: 192.168.53.100 dst port: 5201
	Subflow 2:
		 ip src: 192.168.54.10 src port: 57120
		 ip dst: 192.168.53.100 dst port: 5201
	Subflow 1:
		 ip src: 192.168.53.10 src port: 57890
		 ip dst: 192.168.53.100 dst port: 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  1]  53.01-54.01  sec   131 KBytes  1.07 Mbits/sec    1   39.0 KBytes       
[  2]  54.01-55.01  sec   100 KBytes   822 Kbits/sec    0   41.8 KBytes       
[  1]  54.01-55.01  sec   119 KBytes   971 Kbits/sec    0   44.6 KBytes       
[  2]  55.01-56.01  sec  89.2 KBytes   731 Kbits/sec    2   32.1 KBytes       
[  1]  55.01-56.01  sec   110 KBytes   903 Kbits/sec    0   46.0 KBytes       
[  2]  56.01-57.01  sec  97.6 KBytes   800 Kbits/sec    0   39.0 KBytes       
[  1]  56.01-57.01  sec   123 KBytes  1.01 Mbits/sec    0   46.0 KBytes       
[  2]  57.01-58.01  sec  93.4 KBytes   765 Kbits/sec    0   41.8 KBytes       
[  1]  57.01-58.01  sec   112 KBytes   913 Kbits/sec    0   47.4 KBytes       
[  2]  58.01-59.01  sec  75.3 KBytes   616 Kbits/sec    2   32.1 KBytes       
[  1]  58.01-59.01  sec   121 KBytes   993 Kbits/sec    0   53.0 KBytes       
[  2]  59.01-60.01  sec  87.9 KBytes   721 Kbits/sec    0   40.4 KBytes       
[  1]  59.01-60.01  sec  75.3 KBytes   618 Kbits/sec    8   39.0 KBytes       
[  2]  60.01-61.01  sec  78.1 KBytes   640 Kbits/sec    2   36.3 KBytes       
[  1]  60.01-61.01  sec   134 KBytes  1.10 Mbits/sec    0   48.8 KBytes       
[  2]  61.01-62.01  sec   112 KBytes   912 Kbits/sec    0   36.3 KBytes       
[  1]  61.01-62.01  sec  83.7 KBytes   684 Kbits/sec    6   34.9 KBytes       
[  2]  62.01-63.01  sec  83.7 KBytes   687 Kbits/sec    0   40.4 KBytes       
[  1]  62.01-63.01  sec   116 KBytes   950 Kbits/sec    0   40.4 KBytes       
[  2]  63.01-64.01  sec   106 KBytes   868 Kbits/sec    1   32.1 KBytes       
[  1]  63.01-64.01  sec  96.2 KBytes   788 Kbits/sec    0   43.2 KBytes       
[  2]  64.01-65.01  sec   103 KBytes   845 Kbits/sec    0   39.0 KBytes       
[  1]  64.01-65.01  sec   113 KBytes   925 Kbits/sec    0   43.2 KBytes       
[  2]  65.01-66.01  sec  90.6 KBytes   742 Kbits/sec    0   41.8 KBytes       
[  1]  65.01-66.01  sec   106 KBytes   867 Kbits/sec    0   44.6 KBytes       
[  2]  66.01-67.01  sec   112 KBytes   915 Kbits/sec    0   41.8 KBytes       
[  1]  66.01-67.01  sec   110 KBytes   904 Kbits/sec    0   48.8 KBytes       
[  2]  67.01-68.01  sec  92.0 KBytes   754 Kbits/sec    0   43.2 KBytes       
[  1]  67.01-68.01  sec   103 KBytes   845 Kbits/sec    2   40.4 KBytes       
[  2]  68.01-69.01  sec  97.6 KBytes   800 Kbits/sec    1   43.2 KBytes       
[  1]  68.01-69.01  sec   100 KBytes   822 Kbits/sec    0   46.0 KBytes       
[  2]  69.01-70.01  sec   109 KBytes   892 Kbits/sec    0   39.0 KBytes       
[  1]  69.01-70.01  sec   120 KBytes   983 Kbits/sec    1   34.9 KBytes       
[  2]  70.01-71.01  sec   109 KBytes   891 Kbits/sec    0   44.6 KBytes       
[  1]  70.01-71.01  sec   109 KBytes   891 Kbits/sec    0   39.0 KBytes       
[  2]  71.01-72.01  sec  64.1 KBytes   525 Kbits/sec    1   34.9 KBytes       
[  1]  71.01-72.01  sec  94.8 KBytes   776 Kbits/sec    0   40.4 KBytes       
[  2]  72.01-73.01  sec   142 KBytes  1.17 Mbits/sec    0   41.8 KBytes       
[  1]  72.01-73.01  sec   116 KBytes   948 Kbits/sec    0   40.4 KBytes       
[  2]  73.01-74.01  sec   119 KBytes   972 Kbits/sec    0   46.0 KBytes       
[  1]  73.01-74.01  sec   110 KBytes   903 Kbits/sec    0   43.2 KBytes       
[  2]  74.01-75.01  sec   100 KBytes   823 Kbits/sec    0   46.0 KBytes       
[  1]  74.01-75.01  sec   103 KBytes   845 Kbits/sec    0   48.8 KBytes       
[  2]  75.01-76.01  sec   114 KBytes   936 Kbits/sec    0   46.0 KBytes       
[  1]  75.01-76.01  sec  57.2 KBytes   468 Kbits/sec    4   37.7 KBytes       
